Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle_Calc	Average Wetted Height	Initial_guess_height	s_norm
1.98	3.00	0.000000	0.000000	-0.130003293864174  	-0.0152826957968216 	30	15	15	0	12.8568200283919    	21.7250335291992    	0.186643145123470   	4.18879020478639    	0.333680762413072   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	28.4790471399913    	18.0648141632620    	1.16018125866323    	1.01220	1.51829448593783    
1.98	3.00	0.0329317	0.0500000	-0.129840008231510  	0.0138472393312130  	30	15	15	0	12.9205070328194    	21.7092592461202    	0.183730412808329   	4.18879020478639    	0.344651171337992   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	28.8179075542452    	18.5569054306437    	1.11875200142762    	0.979265	1.51829448593783    
1.98	3.00	0.0658634	0.100000	-0.129635821700918  	0.0424591212855002  	30	15	15	0	12.9818564382011    	21.6920676078011    	0.180382956325913   	4.18879020478639    	0.355342734095401   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	29.1440562927559    	19.2486613837378    	1.07624047239774    	0.946333	1.51829448593783    
1.98	3.00	0.0987951	0.150000	-0.129411503013767  	0.0713023431111073  	30	15	15	0	13.0408134565361    	21.6746083349014    	0.174629778956486   	4.18879020478639    	0.366058186170066   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	29.4680768232033    	19.9432387770721    	1.03319788286904    	0.913401	1.51829448593783    
1.98	3.00	0.131727	0.200000	-0.129189188516877  	0.0992009338791814  	30	15	15	0	13.0973257228740    	21.6575652541368    	0.179829181274833   	4.18879020478639    	0.376361897288560   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	29.7768026673840    	20.5590852314887    	0.990005416653747   	0.880470	1.51829448593783    
1.98	3.00	0.164658	0.250000	-0.128833831046418  	0.128816620353217   	30	15	15	0	13.1513863482700    	21.6388432975897    	0.167789450201377   	4.18879020478639    	0.387206840797042   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	30.0968791268945    	21.6113626377696    	0.945323128899451   	0.847538	1.51829448593783    
1.98	3.00	0.197590	0.300000	-0.128600611736262  	0.158448394416238   	30	15	15	0	13.2029067205168    	21.6209630275916    	0.172705693234447   	4.18879020478639    	0.398076198997212   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	30.4199088786211    	22.1046110574956    	0.900648660791653   	0.814606	1.51829448593783    
1.98	3.00	0.230522	0.350000	-0.128268514576434  	0.188763887801356   	30	15	15	0	13.2518815798972    	21.6019262010907    	0.170418639725446   	4.18879020478639    	0.409115087765459   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	30.7438482161297    	22.8777716860807    	0.854611146060806   	0.781675	1.51829448593783    
1.98	3.00	0.263454	0.400000	-0.128083782452486  	0.218038283211375   	30	15	15	0	13.2982284935718    	21.5848523228694    	0.192773826810731   	4.18879020478639    	0.419832800091246   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	31.0631734265499    	23.1546542240443    	0.809368130254488   	0.748743	1.51829448593783    
1.98	3.00	0.296385	0.450000	-0.127780854663845  	0.252223004057775   	30	15	15	0	13.3419616314356    	21.5643890405905    	0.202782992952614   	4.18879020478639    	0.432326301116344   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	31.4353417366465    	23.7183363582107    	0.760747728346670   	0.715811	1.51829448593783    
