Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle_Calc	Average Wetted Height	Initial_guess_height	s_norm
2.44	5.50	0.000000	0.000000	-0.0987158281454311 	0.0757974207754620  	30	45	7	0	19.2177707854112    	22.8033163547152    	0.147759620923359   	4.18879020478639    	0.250613992422283   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.1017393707366    	47.7062313475889    	0.602022443049819   	0.820048	2.25513231705235    
2.44	5.50	0.0221716	0.0500000	-0.0983246798416521 	0.0795979932614210  	30	45	7	0	19.2257094947117    	22.8026065000954    	0.142072820348591   	4.18879020478639    	0.252218587838502   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.1576530257443    	47.9543012507617    	0.575286045419459   	0.797876	2.25513231705235    
2.44	5.50	0.0443433	0.100000	-0.0940916176800308 	0.0815391089583993  	30	45	7	0	19.2332962001251    	22.8020284168271    	0.0777606055512727  	4.18879020478639    	0.252875999467167   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.1723229345495    	50.6570338806013    	0.548855337660638   	0.775705	2.25513231705235    
2.44	5.50	0.0665149	0.150000	-0.0930215713262379 	0.0852080679907506  	30	45	7	0	19.2405012501824    	22.8012216162131    	0.0757097925667441  	4.18879020478639    	0.254416025606144   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.2255513430416    	51.3116062049190    	0.521615345897309   	0.753533	2.25513231705235    
2.44	5.50	0.0886866	0.200000	-0.0917986761295874 	0.0896687168048415  	30	45	7	0	19.2473313978034    	22.8003095879584    	0.0739453296218354  	4.18879020478639    	0.256299846634665   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.2912738364588    	52.0497603231466    	0.493864764748139   	0.731362	2.25513231705235    
2.44	5.50	0.110858	0.250000	-0.0879723435157996 	0.0945341926677583  	30	45	7	0	19.2538035131111    	22.7990634348306    	0.0619276096091536  	4.18879020478639    	0.258337053617019   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.3614826590278    	54.3209174193538    	0.464561512544654   	0.709190	2.25513231705235    
2.44	5.50	0.133030	0.300000	-0.0875708219831604 	0.0982495853870796  	30	45	7	0	19.2598822289828    	22.7984068136949    	0.0591992703316135  	4.18879020478639    	0.259907417264279   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.4163781808447    	54.5473767316779    	0.437383033169327   	0.687018	2.25513231705235    
2.44	5.50	0.155202	0.350000	-0.0856077822757476 	0.102900680899291   	30	45	7	0	19.2655918560201    	22.7974233727878    	0.0535694821139241  	4.18879020478639    	0.261877617297555   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.4854983775526    	55.6720109953313    	0.408585234230186   	0.664847	2.25513231705235    
2.44	5.50	0.177373	0.400000	-0.0831741960588214 	0.107490415685545   	30	45	7	0	19.2709254736800    	22.7964460082556    	0.0509555904263763  	4.18879020478639    	0.263816200743941   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.5532524889069    	57.0423808207819    	0.379431192267744   	0.642675	2.25513231705235    
2.44	5.50	0.199545	0.450000	-0.0797264805140793 	0.109434663933778   	30	45	7	0	19.2758851908828    	22.7960530606536    	0.0517401479505707  	4.18879020478639    	0.264576369786997   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.5767187569065    	58.9478676994560    	0.352836759530619   	0.620503	2.25513231705235    
2.44	5.50	0.221716	0.500000	-0.0769930515025750 	0.112680392948029   	30	45	7	0	19.2804565453293    	22.7953802654727    	0.0431221179265736  	4.18879020478639    	0.265933882285523   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.6235052470133    	60.4203382638341    	0.324671922197660   	0.598332	2.25513231705235    
2.44	5.50	0.243888	0.550000	-0.0735939312022559 	0.116117309102259   	30	45	7	0	19.2846444086140    	22.7946991728257    	0.0404736665330885  	4.18879020478639    	0.267350166871293   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.6712408021425    	62.2144877454102    	0.296128586498030   	0.576160	2.25513231705235    
2.44	5.50	0.266060	0.600000	-0.0701380946408816 	0.120279649004612   	30	45	7	0	19.2884312013261    	22.7939323662978    	0.0417751498152493  	4.18879020478639    	0.269102992319651   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.7323050609896    	63.9979926097619    	0.266680366828497   	0.553988	2.25513231705235    
2.44	5.50	0.288231	0.650000	-0.0667171695188178 	0.123729412286133   	30	45	7	0	19.2918236097515    	22.7933406661949    	0.0348094395183957  	4.18879020478639    	0.270589554500970   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.7858419111537    	65.7297491115709    	0.237925254246701   	0.531817	2.25513231705235    
2.44	5.50	0.310403	0.700000	-0.0625881399033709 	0.127572576210137   	30	45	7	0	19.2948150767137    	22.7926224852831    	0.0316400632277711  	4.18879020478639    	0.272261070725734   	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	19.8468331258832    	67.7791926027425    	0.207623471119475   	0.509645	2.25513231705235    
