Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle_Calc	Average Wetted Height	Initial_guess_height	s_norm
3.13	11.5	0.000000	0.000000	-0.0217958311446837 	-0.0302112061109008 	30	10	5	0	30.9259817093678    	33.4461434176889    	0.0338069002470949  	4.18879020478639    	0.0964950759589258  	19.6501617758924    	0.215473508933880   	30.7264726441813    	0.00369393694254127 	0.000000000000000   	9.23865159525101    	55.4152832737536    	0.392042004687386   	0.639498	3.67711094728081    
3.13	11.5	0.0135976	0.0500000	-0.0199926707388322 	-0.0292119342891211 	30	10	5	0	30.9290487275298    	33.4455352738427    	0.0337765273771252  	4.18879020478639    	0.0968899625743506  	19.6501617758924    	0.205774742260209   	30.7264726441813    	0.00336868414720371 	0.000000000000000   	9.25594794013900    	57.2622559308455    	0.374375688070380   	0.625900	3.67711094728081    
3.13	11.5	0.0271953	0.100000	-0.0183892436740851 	-0.0279075963621959 	30	10	5	0	30.9319697586787    	33.4447853415815    	0.0233335362497764  	4.18879020478639    	0.0974089375910407  	19.6501617758924    	0.195591759904599   	30.7264726441813    	0.00304380292888151 	0.000000000000000   	9.27884676351901    	58.6830530026808    	0.355838797232236   	0.612302	3.67711094728081    
3.13	11.5	0.0407929	0.150000	-0.0167560027526325 	-0.0265485186600555 	30	10	5	0	30.9347499637442    	33.4440684144892    	0.0331247005206856  	4.18879020478639    	0.0979165022794255  	19.6501617758924    	0.185382217158504   	30.7264726441813    	0.00273430582169387 	0.000000000000000   	9.29969497256369    	60.2945474380847    	0.337267577534800   	0.598705	3.67711094728081    
3.13	11.5	0.0543905	0.200000	-0.0154981250219761 	-0.0261891361863837 	30	10	5	0	30.9373561924825    	33.4437229036945    	0.0293708346952161  	4.18879020478639    	0.0980514966825597  	19.6501617758924    	0.176303390166923   	30.7264726441813    	0.00247307610389473 	0.000000000000000   	9.30527877253915    	61.3784308316455    	0.320779121828606   	0.585107	3.67711094728081    
3.13	11.5	0.0679882	0.250000	-0.0145016643227105 	-0.0257003238035127 	30	10	5	0	30.9398234978975    	33.4433120995335    	0.0276603857627497  	4.18879020478639    	0.0982292420059603  	19.6501617758924    	0.166982626022347   	30.7264726441813    	0.00221836265648811 	0.000000000000000   	9.31234106746501    	61.8405836131471    	0.303876075794858   	0.571509	3.67711094728081    
3.13	11.5	0.0815858	0.300000	-0.0127313421753663 	-0.0243102891330678 	30	10	5	0	30.9421953677643    	33.4426378411759    	0.0243111420707620  	4.18879020478639    	0.0987710618681562  	19.6501617758924    	0.156514578770655   	30.7264726441813    	0.00194877951491583 	0.000000000000000   	9.33572669035715    	64.1813775387647    	0.284816973033169   	0.557912	3.67711094728081    
3.13	11.5	0.0951834	0.350000	-0.0112364199961698 	-0.0231617424066149 	30	10	5	0	30.9444015487570    	33.4420678196098    	0.0201303653308655  	4.18879020478639    	0.0992313502922870  	19.6501617758924    	0.146323626895176   	30.7264726441813    	0.00170308486508023 	0.000000000000000   	9.35619464097462    	66.0758995078125    	0.266306413255459   	0.544314	3.67711094728081    
3.13	11.5	0.108781	0.400000	-0.00990748745139356	-0.0223390810176265 	30	10	5	0	30.9464547690610    	33.4416402632657    	0.0190504343675085  	4.18879020478639    	0.0995393689537882  	19.6501617758924    	0.136547914578207   	30.7264726441813    	0.00148353548532161 	0.000000000000000   	9.36888820695556    	67.8082646378475    	0.248431469467126   	0.530717	3.67711094728081    
3.13	11.5	0.122379	0.450000	-0.00845772461791988	-0.0216851403653706 	30	10	5	0	30.9483982412856    	33.4410775021154    	0.0183402323997634  	4.18879020478639    	0.0998062623346052  	19.6501617758924    	0.125928779947726   	30.7264726441813    	0.00126173317860875 	0.000000000000000   	9.38098073769845    	69.9761126005443    	0.229149027513444   	0.517119	3.67711094728081    
