Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle_Calc	Average Wetted Height	Initial_guess_height	s_norm
3.17	12.0	0.000000	0.000000	-0.116193846963726  	-0.137658411881108  	30	40	14	0	31.7010977317152    	39.0814219502350    	0.167583614582298   	4.18879020478639    	0.0548968104971272  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	7.25443225658019    	42.8009372322795    	0.572689416057552   	0.630446	3.78267738611256    
3.17	12.0	0.0132182	0.0500000	-0.116218055784187  	-0.134459838996175  	30	40	14	0	31.7116861954144    	39.0782961399968    	0.171877891616806   	4.18879020478639    	0.0566555290431403  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	7.33257315490063    	42.7653705376548    	0.552984032197650   	0.617228	3.78267738611256    
3.17	12.0	0.0264363	0.100000	-0.115923862528755  	-0.131358670248724  	30	40	14	0	31.7219076359574    	39.0751845650541    	0.151038750060772   	4.18879020478639    	0.0583496605010210  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	7.40744720245702    	43.0140253466039    	0.533129509801664   	0.604010	3.78267738611256    
3.17	12.0	0.0396545	0.150000	-0.115847358558724  	-0.128020397709757  	30	40	14	0	31.7317588957885    	39.0718804235073    	0.149940136156786   	4.18879020478639    	0.0601818184143871  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	7.48875400060302    	43.0674457270067    	0.512786170904799   	0.590792	3.78267738611256    
3.17	12.0	0.0528726	0.200000	-0.115796542330083  	-0.124683678236456  	30	40	14	0	31.7412322108507    	39.0685770562765    	0.151995297346180   	4.18879020478639    	0.0620121847799030  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	7.56996143884026    	43.0980691177647    	0.492223832116837   	0.577574	3.78267738611256    
3.17	12.0	0.0660908	0.250000	-0.115046210244614  	-0.121541950771105  	30	40	14	0	31.7503255313271    	39.0652726884131    	0.136874995372290   	4.18879020478639    	0.0636975059159665  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	7.64332693298887    	43.7422847825248    	0.471417113842828   	0.564355	3.78267738611256    
3.17	12.0	0.0793089	0.300000	-0.115242527456098  	-0.117968342291196  	30	40	14	0	31.7590281166027    	39.0618520408439    	0.139486971098563   	4.18879020478639    	0.0656738590767351  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	7.73164197247436    	43.5562802120584    	0.450138312415300   	0.551137	3.78267738611256    
3.17	12.0	0.0925271	0.350000	-0.114965800044553  	-0.114616030534864  	30	40	14	0	31.7673356526986    	39.0585069045317    	0.136902565344190   	4.18879020478639    	0.0674945143402664  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	7.81178308855231    	43.7828131312368    	0.428693403177696   	0.537919	3.78267738611256    
3.17	12.0	0.105745	0.400000	-0.113616708026984  	-0.111792064469212  	30	40	14	0	31.7752407147586    	39.0554299504663    	0.112590610651611   	4.18879020478639    	0.0689701442679795  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	7.87455925048808    	44.9205445535512    	0.407454615560531   	0.524701	3.78267738611256    
3.17	12.0	0.118963	0.450000	-0.112886280440053  	-0.108239458327668  	30	40	14	0	31.7827439313139    	39.0519130237022    	0.100917138915808   	4.18879020478639    	0.0708959240835066  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	7.95921949069912    	45.5128216897270    	0.384961754042978   	0.511483	3.78267738611256    
