Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Side_Angle	Front_Angle	Back_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle6	Top_Angle7	Top_Angle8	Top_Angle9	Average Wetted Height	Initial_guess_height	s_norm
2.44	5.50	0.000000	0.000000	-0.0877950563687134 	-0.129557909138822  	30	25	9	9	9	9	0	19.0621223385839    	25.2091587425028    	0.117828677033163   	4.18879020478638    	0.191882175838588   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	17.0089259322844    	22.9819555921112    	22.9824398381771    	22.9828716660687    	22.9785115032404    	0.827001152232858   	0.820048	2.25513231705235    
2.44	5.50	0.0221716	0.0500000	-0.0876232886513604 	-0.123305512846858  	30	25	9	9	9	9	0	19.0825277578587    	25.2009926828841    	0.00124845867083055 	4.18879020478639    	0.195571790192058   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	17.1374203273288    	23.3970374827477    	23.3970468321632    	23.3970144678463    	23.3970288610377    	0.817408695598573   	0.797876	2.25513231705235    
2.44	5.50	0.0443433	0.100000	-0.0875747771490615 	-0.117202720650874  	30	25	9	9	9	9	0	19.1021472898263    	25.1938462511364    	0.0765702260652504  	4.18879020478639    	0.199145971543500   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	17.2608804979201    	23.4949537450478    	23.4942422577631    	23.4953765119424    	23.4959001005498    	0.808955247103731   	0.775705	2.25513231705235    
2.44	5.50	0.0665149	0.150000	-0.0875032383221411 	-0.110561238016762  	30	25	9	9	9	9	0	19.1209833461157    	25.1857655032220    	0.0388979432617602  	4.18879020478639    	0.203012787235744   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	17.3936092068303    	23.6481499836993    	23.6477271158068    	23.6480321883991    	23.6481862744280    	0.798732037411412   	0.753533	2.25513231705235    
2.44	5.50	0.0886866	0.200000	-0.0874163804645608 	-0.103576237592553  	30	25	9	9	9	9	0	19.1390401092981    	25.1785920027747    	0.0435519028427506  	4.18879020478639    	0.206980474102960   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	17.5258276500608    	23.8354657108214    	23.8372399965417    	23.8360986086835    	23.8368919973964    	0.789643179204859   	0.731362	2.25513231705235    
2.44	5.50	0.110858	0.250000	-0.0873143385985695 	-0.0976901910686047 	30	25	9	9	9	9	0	19.1562910580514    	25.1713598797445    	0.0872734389756133  	4.18879020478639    	0.210404753413183   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	17.6434212383675    	24.0625892603841    	24.0633603818551    	24.0609575739630    	24.0647031097482    	0.779661110451797   	0.709190	2.25513231705235    
2.44	5.50	0.133030	0.300000	-0.0876135106441514 	-0.0931387098617477 	30	25	9	9	9	9	0	19.1727880946388    	25.1676984604056    	0.000191557944502960	4.18879020478639    	0.213033819494212   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	17.7329839519114    	23.3026281005415    	23.3025814637500    	23.3018299618194    	23.3016894862493    	0.774543021138938   	0.687018	2.25513231705235    
2.44	5.50	0.155202	0.350000	-0.0876656476752828 	-0.0864705031181457 	30	25	9	9	9	9	0	19.1883963989671    	25.1595940337897    	0.000168722776317880	4.18879020478639    	0.216849468608693   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	17.8615512959843    	23.1410929574332    	23.1434315309399    	23.1421008445490    	23.1421689558588    	0.763024879298263   	0.664847	2.25513231705235    
2.44	5.50	0.177373	0.400000	-0.0877128019950760 	-0.0860225233170637 	30	25	9	9	9	9	0	19.2033077859330    	25.1587195352816    	0.0543825181278304  	4.18879020478637    	0.216879736167975   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	17.8531034417324    	23.0134528750080    	23.0214874117148    	23.0205611291447    	23.0243697356940    	0.760956183915548   	0.642675	2.25513231705235    
2.44	5.50	0.199545	0.450000	-0.0876800490341108 	-0.0730053793795722 	30	25	9	9	9	9	0	19.2170754680306    	25.1457817671648    	0.0178531150056832  	4.18879020478637    	0.224730506393013   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	18.1347825520803    	23.0471639099587    	23.0751823365732    	23.0244340727093    	23.0531692428094    	0.741351663990642   	0.620503	2.25513231705235    
