Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Side_Angle	Front_Angle	Back_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle6	Top_Angle7	Top_Angle8	Top_Angle9	Average Wetted Height	Initial_guess_height	s_norm
2.77	8.00	0.000000	0.000000	-0.0874858209272365 	-0.150676413917952  	30	25	9	9	9	9	0	24.2928720807705    	30.3381171781828    	0.000244920476670854	4.18879020478639    	0.110771937316059   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	11.4831569968997    	24.3010571802558    	24.2850484110598    	24.3043944981430    	24.2973694507438    	0.710765976951939   	0.722375	2.88949828257606    
2.77	8.00	0.0173040	0.0500000	-0.0876556642961062 	-0.149547275315818  	30	25	9	9	9	9	0	24.3066558042790    	30.3359834047561    	0.0129795402662672  	4.18879020478639    	0.111426839834818   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	11.5049553839990    	23.8819558959423    	23.8828039843882    	23.8813288500476    	23.8817202698412    	0.707878689294410   	0.705071	2.88949828257606    
2.77	8.00	0.0346081	0.100000	-0.0873352079153986 	-0.145692932943752  	30	25	9	9	9	9	0	24.3198433231390    	30.3272643197962    	0.0101363885942542  	4.18879020478639    	0.113995248001269   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	11.6038253071266    	24.6371243919003    	24.6295650032982    	24.6321896553171    	24.6292892487486    	0.696202653230404   	0.687766	2.88949828257606    
2.77	8.00	0.0519121	0.150000	-0.0875416269739294 	-0.140600862311816  	30	25	9	9	9	9	0	24.3325053458308    	30.3200755530926    	0.00341982191915751 	4.18879020478639    	0.117423807699319   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	11.7370976964485    	24.1225430780355    	24.1183704035655    	24.1188396809890    	24.1201117869549    	0.686081340151713   	0.670462	2.88949828257606    
2.77	8.00	0.0692162	0.200000	-0.0877487006344663 	-0.139139106351187  	30	25	9	9	9	9	0	24.3447539765066    	30.3177168975767    	0.00130878872648582 	4.18879020478639    	0.118418237820091   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	11.7761177839324    	23.6033814259286    	23.6048161186311    	23.6076488507815    	23.6046851878629    	0.682332334968645   	0.653158	2.88949828257606    
2.77	8.00	0.0865202	0.250000	-0.0873583124117054 	-0.132474962768723  	30	25	9	9	9	9	0	24.3563208222054    	30.3060389276653    	0.00173460495169783 	4.18879020478639    	0.122964842309689   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	11.9550367659444    	24.5190761085007    	24.5327666932986    	24.5147679629783    	24.5178999933880    	0.665079864729017   	0.635854	2.88949828257606    
2.77	8.00	0.103824	0.300000	-0.0878114747266835 	-0.130499397372293  	30	25	9	9	9	9	0	24.3675214683316    	30.3052045010063    	0.000669100701755577	4.18879020478639    	0.124159471706468   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	11.9968312551941    	23.4089239076328    	23.4083017627895    	23.4067767919365    	23.4097180859648    	0.663064613191647   	0.618550	2.88949828257606    
2.77	8.00	0.121128	0.350000	-0.0875711823375634 	-0.127217904298101  	30	25	9	9	9	9	0	24.3781118810427    	30.2978159807385    	0.00300179228628923 	4.18879020478638    	0.126113704441015   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	12.0640538515470    	24.0298343494514    	23.9728925031671    	23.9833388499256    	23.9799010641510    	0.650339064592228   	0.601246	2.88949828257606    
2.77	8.00	0.138432	0.400000	-0.0874906272664592 	-0.126018908608590  	30	25	9	9	9	9	0	24.3882145497471    	30.2939127253711    	0.00167211036716893 	4.18879020478639    	0.126835621712820   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	12.0891995199208    	24.1664562765317    	24.1368393199305    	24.2040355910627    	24.2191225033317    	0.643941174710348   	0.583942	2.88949828257606    
2.77	8.00	0.155736	0.450000	-0.0883376236182740 	-0.122712312650362  	30	25	9	9	9	9	0	24.3978011782082    	30.2928375332428    	0.00206629297721280 	4.18879020478639    	0.129184511148431   	15.7824834515107    	0.571826646796255   	19.8177159411745    	0.0169537097513318  	0.0662228905685228  	12.1849059894011    	21.9653784772783    	21.9722282873996    	21.9791123296009    	21.9743968440164    	0.644215875080737   	0.566638	2.88949828257606    
