Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle_Calc	Average Wetted Height	Initial_guess_height	s_norm
2.51	6.00	0.000000	0.000000	-0.0436372020607195 	-0.0457523425078031 	30	10	5	0	20.3026895842423    	22.8738643550579    	0.0534983096550162  	4.18879020478639    	0.226299652561053   	15.7838921107204    	0.321189121842934   	19.8247926513001    	0.00820860626550916 	0.000000000000000   	17.6047238591681    	35.7478225036976    	0.584330167788245   	0.796143	2.38842809051751    
2.51	6.00	0.0209343	0.0500000	-0.0407698785675552 	-0.0434110819156410 	30	10	5	0	20.3094609267539    	22.8721827254051    	0.0551284374985668  	4.18879020478639    	0.227708307887559   	15.7838921107204    	0.306204313024021   	19.8247926513001    	0.00746051602641771 	0.000000000000000   	17.6550613675865    	37.6343785847400    	0.557065736820955   	0.775208	2.38842809051751    
2.51	6.00	0.0418685	0.100000	-0.0377050683881930 	-0.0409986679217818 	30	10	5	0	20.3159232442430    	22.8704469923725    	0.0508123108576017  	4.18879020478639    	0.229153231843385   	15.7838921107204    	0.290935365904020   	19.8247926513001    	0.00673498641912277 	0.000000000000000   	17.7064492190477    	39.9550044292797    	0.529299451443232   	0.754274	2.38842809051751    
2.51	6.00	0.0628028	0.150000	-0.0348435858408598 	-0.0389347316807607 	30	10	5	0	20.3220673551625    	22.8689477188593    	0.0490309165363047  	4.18879020478639    	0.230382035924543   	15.7838921107204    	0.275940440103495   	19.8247926513001    	0.00605854490522586 	0.000000000000000   	17.7498666850136    	42.0177123188751    	0.502019922129696   	0.733340	2.38842809051751    
2.51	6.00	0.0837371	0.200000	-0.0320886568126101 	-0.0368090417250694 	30	10	5	0	20.3278916985306    	22.8675176327728    	0.0429659683626152  	4.18879020478639    	0.231658471794046   	15.7838921107204    	0.260913945218029   	19.8247926513001    	0.00541652600824712 	0.000000000000000   	17.7954154498341    	43.9631571911597    	0.474682319543469   	0.712406	2.38842809051751    
2.51	6.00	0.104671	0.250000	-0.0293693446890766 	-0.0347424574140448 	30	10	5	0	20.3333993549126    	22.8661681601696    	0.0445051964473214  	4.18879020478639    	0.232885390886421   	15.7838921107204    	0.245869853902994   	19.8247926513001    	0.00480966830633300 	0.000000000000000   	17.8386485825360    	45.9670255985370    	0.447345095051842   	0.691471	2.38842809051751    
2.51	6.00	0.125606	0.300000	-0.0273279143293673 	-0.0327634911348696 	30	10	5	0	20.3385584007683    	22.8649939449005    	0.0457075067080725  	4.18879020478639    	0.234096125689106   	15.7838921107204    	0.231092028143433   	19.8247926513001    	0.00424917304656392 	0.000000000000000   	17.8827682437833    	46.6407304408888    	0.420472655978669   	0.670537	2.38842809051751    
2.51	6.00	0.146540	0.350000	-0.0250356134161163 	-0.0310245947006059 	30	10	5	0	20.3434096672482    	22.8639597618370    	0.0378163046678109  	4.18879020478639    	0.235145104204579   	15.7838921107204    	0.216466768915668   	19.8247926513001    	0.00372830922843662 	0.000000000000000   	17.9204192446586    	48.0518568459030    	0.393822838903517   	0.649603	2.38842809051751    
2.51	6.00	0.167474	0.400000	-0.0223987644724770 	-0.0288596996661000 	30	10	5	0	20.3479560848609    	22.8627399264259    	0.0373566990413921  	4.18879020478639    	0.236428296811782   	15.7838921107204    	0.201110677709442   	19.8247926513001    	0.00321799433334677 	0.000000000000000   	17.9655828602637    	50.2854778234199    	0.365898181917359   	0.628669	2.38842809051751    
2.51	6.00	0.188408	0.450000	-0.0197843430386564 	-0.0272367861954887 	30	10	5	0	20.3521753628139    	22.8617704814683    	0.0375804453867270  	4.18879020478639    	0.237393111987466   	15.7838921107204    	0.186211101823938   	19.8247926513001    	0.00275879100376167 	0.000000000000000   	17.9996644909149    	52.8490833528964    	0.338796856634021   	0.607734	2.38842809051751    
2.51	6.00	0.209343	0.500000	-0.0173305821775958 	-0.0260289108164687 	30	10	5	0	20.3560754538048    	22.8610321352057    	0.0364848699556985  	4.18879020478639    	0.238095588086295   	15.7838921107204    	0.171801093001319   	19.8247926513001    	0.00234828809821265 	0.000000000000000   	18.0238538495593    	55.4258618297128    	0.312563357969215   	0.586800	2.38842809051751    
2.51	6.00	0.230277	0.550000	-0.0146546554490738 	-0.0238506688532323 	30	10	5	0	20.3596449489697    	22.8599231920188    	0.0308090023697586  	4.18879020478639    	0.239382643375516   	15.7838921107204    	0.155918132264980   	19.8247926513001    	0.00193424508504043 	0.000000000000000   	18.0690161456026    	58.5926144886869    	0.283667288716737   	0.565866	2.38842809051751    
2.51	6.00	0.251211	0.600000	-0.0130185658319305 	-0.0233343192826246 	30	10	5	0	20.3628791187224    	22.8595092690196    	0.0275010703556454  	4.18879020478639    	0.239699681041058   	15.7838921107204    	0.142312912320515   	19.8247926513001    	0.00161138792592817 	0.000000000000000   	18.0806276106694    	59.7257911230736    	0.258916770444138   	0.544931	2.38842809051751    
2.51	6.00	0.272146	0.650000	-0.0105120369110119 	-0.0222138361203521 	30	10	5	0	20.3658064304317    	22.8586990968533    	0.0234368598700756  	4.18879020478639    	0.240329183552035   	15.7838921107204    	0.126870690321224   	19.8247926513001    	0.00128061962908302 	0.000000000000000   	18.1014001796814    	63.4644571407364    	0.230900150496488   	0.523997	2.38842809051751    
2.51	6.00	0.293080	0.700000	-0.00831063336003490	-0.0214296147006150 	30	10	5	0	20.3684007342076    	22.8580131160031    	0.0191519419660562  	4.18879020478639    	0.240679726407928   	15.7838921107204    	0.111563248418905   	19.8247926513001    	0.000990313584954411	0.000000000000000   	18.1091225398248    	66.9535591216477    	0.202980349759756   	0.503063	2.38842809051751    
