Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Side_Angle	Front_Angle	Back_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle6	Top_Angle7	Top_Angle8	Top_Angle9	Average Wetted Height	Initial_guess_height	s_norm
3.17	12.0	0.000000	0.000000	-0.164695678854399  	-0.176074316099503  	30	50	16	16	16	16	0	31.6277382231774    	42.6678446576224    	4.01587035110257e-005	4.18879020478639    	0.0311655959569751  	16.2165815902284    	1.25565754794940    	20.9228834519609    	0.0924697319472537  	0.0709740873714312  	6.22488292534483    	50.2676984545469    	50.2672520018876    	50.2688287000169    	50.2670049732382    	0.654747853654265   	0.630446	3.78267738611256    
3.17	12.0	0.0132182	0.0500000	-0.164631592050139  	-0.173281545769022  	30	50	16	16	16	16	0	31.6429814026609    	42.6661062349353    	0.000383799040033776	4.18879020478639    	0.0331390930159330  	16.2165815902284    	1.25565754794940    	20.9228834519609    	0.0924697319472537  	0.0709740873714312  	6.30927778017576    	50.2855453855389    	50.2855417996854    	50.2855302836270    	50.2855236343817    	0.650048277303616   	0.617228	3.78267738611256    
3.17	12.0	0.0264363	0.100000	-0.164420700906846  	-0.170242867475910  	30	50	16	16	16	16	0	31.6577642174720    	42.6621548694594    	0.00109796540155613 	4.18879020478639    	0.0353244765117712  	16.2165815902284    	1.25565754794940    	20.9228834519609    	0.0924697319472537  	0.0709740873714312  	6.40395478918133    	50.3763793557490    	50.3764097736929    	50.3763885601474    	50.3763995035228    	0.642865510537651   	0.604010	3.78267738611256    
3.17	12.0	0.0396545	0.150000	-0.164134755297736  	-0.166931839597346  	30	50	16	16	16	16	0	31.6720891608667    	42.6580587945298    	0.0400425731342639  	4.18879020478639    	0.0377163022217338  	16.2165815902284    	1.25565754794940    	20.9228834519609    	0.0924697319472537  	0.0709740873714312  	6.50792402839123    	50.5034408605265    	50.5037272069256    	50.5034360144306    	50.5034354044957    	0.635326136148001   	0.590792	3.78267738611256    
3.17	12.0	0.0528726	0.200000	-0.162729295060048  	-0.163750106419895  	30	50	16	16	16	16	0	31.6859844724571    	42.6553294185490    	6.82666666666667e-009	4.18879020478639    	0.0399756607593052  	16.2165815902284    	1.25565754794940    	20.9228834519609    	0.0924697319472537  	0.0709740873714312  	6.60494628208322    	51.1978908148588    	51.1898587294979    	51.1931572605233    	51.1872053824686    	0.629306534624572   	0.577574	3.78267738611256    
3.17	12.0	0.0660908	0.250000	-0.163174762207635  	-0.160830451745620  	30	50	16	16	16	16	0	31.6993586583478    	42.6539044905366    	1.98011374304814e-005	4.18879020478639    	0.0420886236147951  	16.2165815902284    	1.25565754794940    	20.9228834519609    	0.0924697319472537  	0.0709740873714312  	6.69694903111733    	50.9521375631539    	50.9558791399162    	50.9557507369793    	50.9532358750462    	0.624776913508763   	0.564355	3.78267738611256    
3.17	12.0	0.0793089	0.300000	-0.162137858590570  	-0.159784682542213  	30	50	16	16	16	16	0	31.7122963669562    	42.6521502051363    	2.14262831155001e-009	4.18879020478639    	0.0427768818913245  	16.2165815902284    	1.25565754794940    	20.9228834519609    	0.0924697319472537  	0.0709740873714312  	6.72480305477973    	51.4684303435897    	51.4582660339577    	51.4732585474268    	51.4593347481726    	0.619732070996589   	0.551137	3.78267738611256    
3.17	12.0	0.0925271	0.350000	-0.163052159987087  	-0.156004406021450  	30	50	16	16	16	16	0	31.7246500927658    	42.6482023299041    	5.50233825316072e-007	4.18879020478639    	0.0454627432361968  	16.2165815902284    	1.25565754794940    	20.9228834519609    	0.0924697319472537  	0.0709740873714312  	6.84024004160561    	50.9954040353395    	50.9911014340505    	50.9857394926951    	50.9907048134507    	0.611883618893142   	0.537919	3.78267738611256    
3.17	12.0	0.105745	0.400000	-0.163040809228931  	-0.153019893501207  	30	50	16	16	16	16	0	31.7365455144452    	42.6445552760117    	1.26304905113102e-006	4.18879020478639    	0.0475915342631061  	16.2165815902284    	1.25565754794940    	20.9228834519609    	0.0924697319472537  	0.0709740873714312  	6.93201593071634    	51.0020858765788    	50.9862145753421    	50.9432528054345    	50.9914124719933    	0.604330015079275   	0.524701	3.78267738611256    
3.17	12.0	0.118963	0.450000	-0.163661841883001  	-0.148817746812220  	30	50	16	16	16	16	0	31.7478928119255    	42.6392623211899    	0.00136681664410975 	4.18879020478639    	0.0507259377502243  	16.2165815902284    	1.25565754794940    	20.9228834519609    	0.0924697319472537  	0.0709740873714312  	7.07147777840517    	50.6328428412768    	50.6690155333867    	50.6530200279875    	50.6279264965015    	0.594296952514432   	0.511483	3.78267738611256    
