Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Side_Angle	Front_Angle	Back_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle6	Top_Angle7	Top_Angle8	Top_Angle9	Average Wetted Height	Initial_guess_height	s_norm
3.03	10.5	0.000000	0.000000	-0.0775624194920872 	-0.0656002449201448 	30	40	6	6	6	6	0	29.1255480193713    	32.9977382275206    	0.0439035960077033  	4.18879020478635    	0.0940461565197399  	19.0583478322834    	0.512796908630450   	28.8983745831702    	0.0108073450267962  	0.0664464890324091  	9.45252814155304    	27.1036454213227    	22.7430837370043    	24.1645370020332    	20.4575015974783    	0.505480289653690   	0.659297	3.46130854756589    
3.03	10.5	0.0144454	0.0500000	-0.0738748791262641 	-0.0637758832919506 	30	40	6	6	6	6	0	29.1300022503065    	32.9964076014643    	0.0301395862165149  	4.18879020478632    	0.0948849196217909  	19.0583478319726    	0.501129355991970   	28.8983745812857    	0.0100179887170498  	0.0664758722966258  	9.49146824745317    	31.5367401783135    	24.3512454714292    	32.9222538323266    	19.9577119944895    	0.503461620824453   	0.644851	3.46130854756589    
3.03	10.5	0.0288908	0.100000	-0.0790160020564257 	-0.0681920252211139 	30	40	6	6	6	6	0	29.1352505833808    	32.9993964945555    	0.0335941255912612  	4.18879020478637    	0.0929369256555444  	19.0583478332516    	0.512962634249226   	28.8983745890425    	0.00970968206243568 	0.0677909526644447  	9.40446798167055    	23.0852092465708    	16.1535985809680    	15.4838005442863    	23.9778620307828    	0.510746687365365   	0.630406	3.46130854756589    
3.03	10.5	0.0433362	0.150000	-0.0897758696589152 	-0.0679497477668571 	30	40	6	6	6	6	0	29.1396312784287    	32.9991255135611    	0.0121984651505857  	4.18879020478639    	0.0930402911730343  	19.0583478334266    	0.578216695326255   	28.8983745901038    	0.00907495040489495 	0.0660944081224692  	9.40893174957631    	14.1862572853941    	13.1550150025725    	26.7500344714192    	14.9455138395805    	0.511837154704810   	0.615961	3.46130854756589    
3.03	10.5	0.0577816	0.200000	-0.0791396841911073 	-0.0682554044939117 	30	40	6	6	6	6	0	29.1439727051518    	32.9993474975705    	0.0363375450233467  	4.18879020478638    	0.0929046521948073  	19.0583478335691    	0.511814968021158   	28.8983745909684    	0.00851284319212754 	0.0641914613657588  	9.40283943101367    	19.9059365015309    	19.3729352675514    	16.8959639567101    	20.7894351471618    	0.511248277038195   	0.601515	3.46130854756589    
3.03	10.5	0.0722270	0.250000	-0.0881450813451341 	-0.0719858288614407 	30	40	6	6	6	6	0	29.1488403997222    	33.0015724232072    	0.0322184227045442  	4.18879020478638    	0.0913269800780216  	19.0583478342106    	0.568259443654859   	28.8983745948590    	0.00815223097926301 	0.0679932329722518  	9.33533900216376    	12.3093157915537    	23.3999280217162    	18.2981299912061    	17.5652930996402    	0.519259576564113   	0.587070	3.46130854756589    
3.03	10.5	0.0866724	0.300000	-0.0899296188603920 	-0.0740327313972493 	30	40	6	6	6	6	0	29.1533625242142    	33.0027676297790    	0.0243789302906354  	4.18879020478635    	0.0904614267111708  	19.0583478345599    	0.580796424443835   	28.8983745969779    	0.00769826536130136 	0.0687683714601769  	9.29831758679731    	8.93565845040249    	20.8812535948678    	16.1841408107287    	25.1731952805146    	0.524111608534013   	0.572624	3.46130854756589    
3.03	10.5	0.101118	0.350000	-0.0997338404915335 	-0.0801029239234168 	30	40	6	6	6	6	0	29.1589612593643    	33.0070198952117    	0.0114018181635065  	4.18879020478636    	0.0879084112272880  	19.0583478350855    	0.632036684829980   	28.8983746001652    	0.00751453614748229 	0.0699852916175392  	9.18976852434045    	9.81529866185878    	15.2433375653415    	9.18624024600157    	15.2411926044028    	0.535864315534037   	0.558179	3.46130854756589    
3.03	10.5	0.115563	0.400000	-0.0773781526099325 	-0.0926548692941598 	30	40	6	6	6	6	0	29.1670765119320    	33.0171216493105    	0.00481256408747497 	4.18879020478639    	0.0825995030058802  	19.0583478357159    	0.499882593275447   	28.8983746039884    	0.00778559816587384 	0.0744473223289507  	8.96279634777952    	14.7793806530320    	25.1426652697643    	14.5354307554258    	19.1693093624309    	0.559831943124577   	0.543734	3.46130854756589    
3.03	10.5	0.130009	0.450000	-0.0933488033533983 	-0.0882398138609301 	30	40	6	6	6	6	0	29.1690354038265    	33.0121774783800    	0.0110848760507366  	4.18879020478639    	0.0844627117798079  	19.0583478355765    	0.590242813005970   	28.8983746031435    	0.00684366004834308 	0.0717402166963461  	9.04224975059319    	7.78822374948706    	8.36769813250416    	14.1783436886361    	14.0288910356761    	0.547908076841776   	0.529288	3.46130854756589    
3.03	10.5	0.144454	0.500000	-0.0862692851843263 	-0.0951133201144411 	30	40	6	6	6	6	0	29.1753573622829    	33.0186384380930    	0.00364611907075616 	4.18879020478639    	0.0815549584166955  	19.0583478358640    	0.545908519318181   	28.8983746048872    	0.00686262684028234 	0.0750151588283039  	8.91794180447675    	16.0737117108687    	10.3047780057807    	10.3862702258881    	10.4565826191141    	0.569674826110033   	0.514843	3.46130854756589    
3.03	10.5	0.158899	0.550000	-0.0714991694885263 	-0.0948437583942942 	30	40	6	6	6	6	0	29.1784929605320    	33.0167786757874    	0.00782607407530352 	4.18879020478639    	0.0816593027012062  	19.0583478358250    	0.456654216348273   	28.8983746046501    	0.00618099884579750 	0.0736992904718736  	8.92196384209211    	20.5685785695056    	8.56001663762285    	14.8976116094208    	16.2556646911568    	0.554363905894812   	0.500397	3.46130854756589    
3.03	10.5	0.173345	0.600000	-0.0734720289555413 	-0.0983621787820582 	30	40	6	6	6	6	0	29.1832735303077    	33.0190719261136    	0.00626811779146014 	4.18879020478639    	0.0801515795564599  	19.0583478359443    	0.464460018607631   	28.8983746053740    	0.00584159849158156 	0.0764794709745278  	8.85665179950317    	10.6116609559836    	10.0808427003419    	14.9372276485755    	9.93374403982713    	0.561716867482154   	0.485952	3.46130854756589    
3.03	10.5	0.187790	0.650000	-0.0767231453604972 	-0.101259072179981  	30	40	6	6	6	6	0	29.1877482702667    	33.0213260545204    	0.00348147697335334 	4.18879020478639    	0.0789338829063606  	19.0583478360298    	0.490638519740010   	28.8983746058928    	0.00553859104943532 	0.0767713732297314  	8.80496831411750    	21.4793715873568    	15.3821112623404    	15.8301258343919    	9.62825337555546    	0.569508118212600   	0.471507	3.46130854756589    
3.03	10.5	0.202236	0.700000	-0.0966383646442421 	-0.100540339677261  	30	40	6	6	6	6	0	29.1907822322989    	33.0223484135190    	0.00221649669371365 	4.18879020478639    	0.0792848166844813  	19.0583478360912    	0.607620270730352   	28.8983746062646    	0.00526410330328471 	0.0761627821070254  	8.82208249104427    	5.49386325178766    	6.00256772376498    	5.89978320477832    	5.98910958260709    	0.580723625042263   	0.457061	3.46130854756589    
