Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle_Calc	Average Wetted Height	Initial_guess_height	s_norm
3.17	12.0	0.000000	0.000000	-0.0149533939334292 	-0.0545993226710355 	30	50	6	0	31.8108777454608    	34.8182153872207    	0.0362248368128500  	4.18879020478639    	0.0934652669103254  	18.4305702903831    	0.200079552861820   	27.0307436362300    	0.00318519696746142 	0.000000000000000   	8.95693526611099    	67.8958434351052    	0.355048472942064   	0.630446	3.78267738611256    
3.17	12.0	0.0132182	0.0500000	-0.0145096912953105 	-0.0538916018978336 	30	50	6	0	31.8131071615234    	34.8180234943481    	0.0370118993610961  	4.18879020478639    	0.0938054481471133  	18.4305702903831    	0.200079552861820   	27.0307436362300    	0.00318519696746142 	0.000000000000000   	8.97187998969036    	68.7968062972399    	0.338687660858570   	0.617228	3.78267738611256    
3.17	12.0	0.0264363	0.100000	-0.0139813823969530 	-0.0530399909391136 	30	50	6	0	31.8152372850298    	34.8178003478196    	0.0335088744196112  	4.18879020478639    	0.0941937438191751  	18.4305702903831    	0.200079552861820   	27.0307436362300    	0.00318519696746142 	0.000000000000000   	8.98807320191196    	69.8601936375933    	0.322034036112575   	0.604010	3.78267738611256    
3.17	12.0	0.0396545	0.150000	-0.0136156539560666 	-0.0523854322036848 	30	50	6	0	31.8172531355980    	34.8176600263987    	0.0296252270579859  	4.18879020478639    	0.0945025704335379  	18.4305702903831    	0.200079552861820   	27.0307436362300    	0.00318519696746142 	0.000000000000000   	9.00140292741144    	70.5906363183243    	0.305923548503009   	0.590792	3.78267738611256    
3.17	12.0	0.0528726	0.200000	-0.0129328517830200 	-0.0517634113463728 	30	50	6	0	31.8191693578878    	34.8174678379183    	0.0286675067140921  	4.18879020478639    	0.0948033358070536  	18.4305702903831    	0.200079552861820   	27.0307436362300    	0.00318519696746142 	0.000000000000000   	9.01469077785525    	71.9430037523241    	0.289329981683344   	0.577574	3.78267738611256    
3.17	12.0	0.0660908	0.250000	-0.0126060856057971 	-0.0511037590416107 	30	50	6	0	31.8209741400122    	34.8173214199791    	0.0291610615402509  	4.18879020478639    	0.0951080735162371  	18.4305702903831    	0.200079552861820   	27.0307436362300    	0.00318519696746142 	0.000000000000000   	9.02757283930217    	72.5849789300058    	0.273042721549251   	0.564355	3.78267738611256    
3.17	12.0	0.0793089	0.300000	-0.0118142076658005 	-0.0502558818175808 	30	50	6	0	31.8226869120744    	34.8170768037191    	0.0216098039804634  	4.18879020478639    	0.0955051845472940  	18.4305702903831    	0.200079552861820   	27.0307436362300    	0.00318519696746142 	0.000000000000000   	9.04459248824301    	74.1284442479733    	0.255687583327773   	0.551137	3.78267738611256    
3.17	12.0	0.0925271	0.350000	-0.0110156412671180 	-0.0489935648681258 	30	50	6	0	31.8242909139063    	34.8167496081866    	0.0209767307642278  	4.18879020478639    	0.0961091255591789  	18.4305702903831    	0.200079552861820   	27.0307436362300    	0.00318519696746142 	0.000000000000000   	9.07101548066328    	75.6680251104493    	0.237325027138129   	0.537919	3.78267738611256    
3.17	12.0	0.105745	0.400000	-0.0103511409549956 	-0.0482908282621139 	30	50	6	0	31.8257830633051    	34.8165849041074    	0.0210767504532311  	4.18879020478639    	0.0964323517970597  	18.4305702903831    	0.200079552861820   	27.0307436362300    	0.00318519696746142 	0.000000000000000   	9.08462066622156    	76.9376700873737    	0.220352780185917   	0.524701	3.78267738611256    
3.17	12.0	0.118963	0.450000	-0.00979797559924600	-0.0481899474271519 	30	50	6	0	31.8271733482775    	34.8165099846962    	0.0221074191098251  	4.18879020478639    	0.0964783143386743  	18.4305702903831    	0.200079552861820   	27.0307436362300    	0.00318519696746142 	0.000000000000000   	9.08653652064835    	77.9874084600574    	0.204181293120827   	0.511483	3.78267738611256    
