Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Side_Angle	Front_Angle	Back_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle6	Top_Angle7	Top_Angle8	Top_Angle9	Average Wetted Height	Initial_guess_height	s_norm
2.36	5.00	0.000000	0.000000	-0.110361515777697  	-0.0794500702036913 	30	25	5	5	5	5	0	18.1002282764700    	21.4278417529037    	0.000700831651749225	4.18879020478639    	0.264943744580374   	14.8319549877630    	0.705621475095344   	17.5024849198909    	0.0166386503046636  	0.0816089880747699  	20.2614503322179    	13.4343457598653    	13.4970668768704    	13.5359181993334    	13.6227287351534    	0.752534046493069   	0.847165	2.11791179212745    
2.36	5.00	0.0236082	0.0500000	-0.103244981580439  	-0.0763580577070679 	30	25	5	5	5	5	0	18.1102452354563    	21.4218328860841    	0.00177955570046406 	4.18879020478639    	0.267001220694896   	14.8319549846776    	0.659462266926892   	17.5024849053268    	0.0150975165942008  	0.0784064945861078  	20.3297518377929    	12.6068884168751    	13.4124164536046    	13.6293264352581    	13.0782310287292    	0.739659004835601   	0.823557	2.11791179212745    
2.36	5.00	0.0472163	0.100000	-0.113842423023250  	-0.0745914798545221 	30	25	5	5	5	5	0	18.1202200781651    	21.4201641334352    	0.0176459195471078  	4.18879020478639    	0.268171169588953   	14.8319549875863    	0.723749888078711   	17.5024849190572    	0.0139778005195771  	0.0809562987647229  	20.3683874197327    	9.56677833231207    	12.0136004027026    	9.16836510013852    	14.3000099493268    	0.740689123574791   	0.799948	2.11791179212745    
2.36	5.00	0.0708245	0.150000	-0.105973460549656  	-0.0718759893913719 	30	25	5	5	5	5	0	18.1295391108732    	21.4166126416285    	0.0457779494717303  	4.18879020478629    	0.269981676339508   	14.8319549854909    	0.677400809301132   	17.5024849091668    	0.0127400981868506  	0.0766395547996230  	20.4286695138299    	14.4951519225369    	9.63538397352684    	7.63272934783672    	19.2929772410686    	0.734252503946903   	0.776340	2.11791179212745    
2.36	5.00	0.0944326	0.200000	-0.107423671630344  	-0.0772888676336799 	30	25	5	5	5	5	0	18.1399346236654    	21.4233817273773    	0.00397010431796755 	4.18879020478639    	0.266244511918424   	14.8319550013832    	0.679495649172124   	17.5024849841804    	0.0123913530024987  	0.0815800713808256  	20.2992869390994    	8.73662429693627    	8.32311385430251    	8.30447718468332    	8.43003458463292    	0.749122051501066   	0.752732	2.11791179212745    
2.36	5.00	0.118041	0.250000	-0.105504478672929  	-0.0781151099063711 	30	25	5	5	5	5	0	18.1490955003940    	21.4236015592016    	0.0274306452628751  	4.18879020478639    	0.265640955360836   	14.8319550056270    	0.666684708164302   	17.5024850042128    	0.0115315290379667  	0.0812654744744225  	20.2771610735675    	7.60043258407650    	7.65419128681216    	7.67551757064928    	7.70129879484506    	0.751129346121593   	0.729124	2.11791179212745    
2.36	5.00	0.141649	0.300000	-0.115359891407197  	-0.0783881885735195 	30	25	5	5	5	5	0	18.1580015795954    	21.4259222994779    	0.00380307526005719 	4.18879020478638    	0.265425461116900   	14.8319550102653    	0.735570138173036   	17.5024850261066    	0.0108982430610993  	0.0787787111606037  	20.2686947661451    	21.7726876985972    	5.20519408729461    	5.19812445018260    	5.01975971353804    	0.760550864039502   	0.705516	2.11791179212745    
2.36	5.00	0.165257	0.350000	-0.102671776766306  	-0.0786003859141415 	30	25	5	5	5	5	0	18.1658367126910    	21.4207115353005    	0.0142262945404726  	4.18879020478639    	0.265227831011311   	14.8319550110122    	0.647717755561213   	17.5024850296319    	0.00964367459114668 	0.0759179999241228  	20.2599412318484    	5.22448202034522    	5.07100665711982    	6.46702737113034    	5.11006947760154    	0.747766068675925   	0.681908	2.11791179212745    
2.36	5.00	0.188865	0.400000	-0.101617500647597  	-0.0797872895384250 	30	25	5	5	5	5	0	18.1738946751607    	21.4204317292456    	0.0104783036335573  	4.18879020478639    	0.264383099115516   	14.8319550145812    	0.641564521579657   	17.5024850464786    	0.00884186544147366 	0.0783487652804272  	20.2297718448765    	4.47767004227218    	5.16385739271746    	10.4701306207413    	4.62029298699861    	0.749646676509948   	0.658299	2.11791179212745    
2.36	5.00	0.212473	0.450000	-0.104231650411101  	-0.0801687485584578 	30	25	5	5	5	5	0	18.1813814122178    	21.4196526174199    	0.0175279170227122  	4.18879020478638    	0.264085854568254   	14.8319550172225    	0.657276448111679   	17.5024850589459    	0.00804697291706488 	0.0793992184121175  	20.2182211718742    	3.64776726541982    	3.14793005389869    	3.30771105622506    	3.73339974950082    	0.750093454220764   	0.634691	2.11791179212745    
