Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle_Calc	Average Wetted Height	Initial_guess_height	s_norm
2.36	5.00	0.000000	0.000000	-0.0998937139166347 	-0.186649554213360  	30	35	10	0	18.0142140117806    	23.2951959758644    	0.157489553917816   	4.18879020478639    	0.245729250739735   	12.4148153220936    	0.721616600289731   	12.2648141995890    	0.0414344354708442  	0.000000000000000   	19.7078530479523    	37.8843141332157    	0.738352120599290   	0.847165	2.11791179212745    
2.36	5.00	0.0236082	0.0500000	-0.0995944760811109 	-0.183675323728281  	30	35	10	0	18.0314107553005    	23.2920781336467    	0.153503862609853   	4.18879020478639    	0.249243419303786   	12.4148153220936    	0.721616600289731   	12.2648141995890    	0.0414344354708442  	0.000000000000000   	19.8275769004464    	38.1773744409025    	0.707857988750359   	0.823557	2.11791179212745    
2.36	5.00	0.0472163	0.100000	-0.0998642188600646 	-0.180606364957944  	30	35	10	0	18.0478707796101    	23.2891082640409    	0.184334584664448   	4.18879020478639    	0.252932388210045   	12.4148153220936    	0.721616600289731   	12.2648141995890    	0.0414344354708442  	0.000000000000000   	19.9549947936638    	37.8651011515328    	0.677388676999431   	0.799948	2.11791179212745    
2.36	5.00	0.0708245	0.150000	-0.0996834046802297 	-0.177792879988257  	30	35	10	0	18.0636015991266    	23.2862138337838    	0.179377310052299   	4.18879020478639    	0.256234148771673   	12.4148153220936    	0.721616600289731   	12.2648141995890    	0.0414344354708442  	0.000000000000000   	20.0670679105560    	38.0343837985298    	0.646857922501532   	0.776340	2.11791179212745    
2.36	5.00	0.0944326	0.200000	-0.0995472762595311 	-0.174960016409658  	30	35	10	0	18.0785925270264    	23.2832799592932    	0.170159765704822   	4.18879020478639    	0.259561788820494   	12.4148153220936    	0.721616600289731   	12.2648141995890    	0.0414344354708442  	0.000000000000000   	20.1801831528497    	38.1553442973293    	0.616048097349918   	0.752732	2.11791179212745    
2.36	5.00	0.118041	0.250000	-0.0992946948703213 	-0.172091200292803  	30	35	10	0	18.0928383847566    	23.2802834266098    	0.165151947264148   	4.18879020478639    	0.262895776196781   	12.4148153220936    	0.721616600289731   	12.2648141995890    	0.0414344354708442  	0.000000000000000   	20.2926520593182    	38.3981814431670    	0.584882382490865   	0.729124	2.11791179212745    
2.36	5.00	0.141649	0.300000	-0.0990532896980950 	-0.169197765401756  	30	35	10	0	18.1063307284347    	23.2772603532833    	0.160105426031588   	4.18879020478639    	0.266254371640592   	12.4148153220936    	0.721616600289731   	12.2648141995890    	0.0414344354708442  	0.000000000000000   	20.4059271384978    	38.6273255576768    	0.553387279977669   	0.705516	2.11791179212745    
2.36	5.00	0.165257	0.350000	-0.0988322192050376 	-0.166241380892314  	30	35	10	0	18.1190632409091    	23.2741792005545    	0.157280142985427   	4.18879020478639    	0.269691834910582   	12.4148153220936    	0.721616600289731   	12.2648141995890    	0.0414344354708442  	0.000000000000000   	20.5221031865290    	38.8332368794195    	0.521449979526542   	0.681908	2.11791179212745    
2.36	5.00	0.188865	0.400000	-0.0983850088114623 	-0.163333566849250  	30	35	10	0	18.1310273655451    	23.2711429731792    	0.146247490378910   	4.18879020478639    	0.273031372229301   	12.4148153220936    	0.721616600289731   	12.2648141995890    	0.0414344354708442  	0.000000000000000   	20.6339494841886    	39.2700555080320    	0.489233557903300   	0.658299	2.11791179212745    
2.36	5.00	0.212473	0.450000	-0.0981966035994815 	-0.160320975287017  	30	35	10	0	18.1422140373883    	23.2680534803028    	0.145482439766810   	4.18879020478639    	0.276536050886091   	12.4148153220936    	0.721616600289731   	12.2648141995890    	0.0414344354708442  	0.000000000000000   	20.7526249415077    	39.4382737356629    	0.456464551784095   	0.634691	2.11791179212745    
