Contact_Radius	Contact_Radius_norm	Height	Height_norm	Force_Eng	Force_Calc	Bottom_Angle	Top_Angle	Cone_Angle	Tilt_Angle	Energy	Area	Scale	Volume	Pressure	Bottom_Length	Top_Length	Bottom_Area	Top_Area	Mean_curvature	Bottom_Angle_Calc	Top_Angle_Calc	Average Wetted Height	Initial_guess_height	s_norm
3.03	10.5	0.000000	0.000000	-0.133234739087968  	-0.289792775383836  	30	15	19	0	28.7197175117853    	39.7143360296131    	0.171587361800708   	4.18879020478639    	-0.00940469729912743	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	5.12157385543025    	18.9460226207731    	0.911812205787860   	0.659297	3.46130854756589    
3.03	10.5	0.0144454	0.0500000	-0.133206706288408  	-0.283796047898656  	30	15	19	0	28.7483287988644    	39.7007175803827    	0.170307726299196   	4.18879020478639    	-0.00623543136592958	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	5.25708189993550    	19.0001865455789    	0.890619134924930   	0.644851	3.46130854756589    
3.03	10.5	0.0288908	0.100000	-0.133176354167840  	-0.277372279618163  	30	15	19	0	28.7762874258692    	39.6856468375735    	0.167810443951674   	4.18879020478639    	-0.00284096289831957	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	5.40223283009177    	19.1141111223274    	0.868478063733743   	0.630406	3.46130854756589    
3.03	10.5	0.0433362	0.150000	-0.133143896295498  	-0.270577097314922  	30	15	19	0	28.8035721296659    	39.6698125948713    	0.163124457236516   	4.18879020478639    	0.000760557194494852	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	5.55669145587690    	19.1984434180798    	0.845721801294148   	0.615961	3.46130854756589    
3.03	10.5	0.0577816	0.200000	-0.133113311825341  	-0.264360680067476  	30	15	19	0	28.8301363138072    	39.6549067515572    	0.160634664741634   	4.18879020478639    	0.00401151986051065 	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	5.69446626985304    	19.3557817421924    	0.823250924128923   	0.601515	3.46130854756589    
3.03	10.5	0.0722270	0.250000	-0.133054403490679  	-0.254306319176691  	30	15	19	0	28.8561993744523    	39.6299965062632    	0.150829787792048   	4.18879020478639    	0.00938926922150027 	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	5.92711183909600    	19.8251474171417    	0.794777636875443   	0.587070	3.46130854756589    
3.03	10.5	0.0866724	0.300000	-0.133034705477834  	-0.249378057110097  	30	15	19	0	28.8812262230549    	39.6189013345155    	0.152369962652501   	4.18879020478639    	0.0119238758418066  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	6.03293069654312    	19.7378064792048    	0.773899752215567   	0.572624	3.46130854756589    
3.03	10.5	0.101118	0.350000	-0.133016935781264  	-0.243276820574304  	30	15	19	0	28.9055285808969    	39.6079960957737    	0.176292181959234   	4.18879020478639    	0.0151730463157127  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	6.17302636944016    	19.0211268299546    	0.753017949107536   	0.558179	3.46130854756589    
3.03	10.5	0.115563	0.400000	-0.132981064380516  	-0.235817030146364  	30	15	19	0	28.9292010057338    	39.5899395292061    	0.167835707669220   	4.18879020478639    	0.0190771360707667  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	6.33878267999693    	19.2507577596359    	0.727497973035193   	0.543734	3.46130854756589    
3.03	10.5	0.130009	0.450000	-0.132946374954654  	-0.228657043747235  	30	15	19	0	28.9520741408064    	39.5729080614406    	0.167868894399810   	4.18879020478639    	0.0228002801266301  	17.7543410066122    	0.836615148716500   	25.0835823223204    	0.0556931889172984  	0.000000000000000   	6.49596864070494    	19.3822519147786    	0.702232782053132   	0.529288	3.46130854756589    
